2025-11-27 14:50:13,472 - mock_server - DEBUG - base_module.py:25 - BaseModule initialized with step=0.5
2025-11-27 14:50:13,473 - mock_server - INFO - cylindrical_tank.py:60 - CylindricalTank initialized: height=2.0, radius=0.5, initial_level=0.0
2025-11-27 14:50:13,473 - mock_server - DEBUG - base_module.py:25 - BaseModule initialized with step=0.5
2025-11-27 14:50:13,473 - mock_server - INFO - valve.py:60 - Valve initialized: range=[0.0, 100.0], full_travel_time=5.0s
2025-11-27 14:50:13,473 - mock_server - DEBUG - base_algorithm.py:38 - BaseAlgorithm 'PID' initialized
2025-11-27 14:50:13,473 - mock_server - INFO - pid.py:98 - PID 'PID' initialized: kp=12.0, ti=30.0s, td=0.15s, output_range=[0.0, 100.0], sample_time=0.5s
2025-11-27 14:50:13,604 - mock_server - INFO - clock.py:33 - Clock initialized with cycle_time=0.5s
2025-11-27 14:50:13,604 - mock_server - INFO - clock.py:40 - Clock started
2025-11-27 14:50:13,604 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=0.0000, sv=0.0000, error=0.0000, mv=0.0000
2025-11-27 14:59:08,425 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.8520, sv=1.5000, error=-0.3520, mv=1.4128
2025-11-27 14:59:08,425 - mock_server - DEBUG - valve.py:123 - Valve execute: target=1.4128, current_opening=1.4128, change=-0.044176
2025-11-27 14:59:08,425 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=1.4128, level=1.8498, inlet_flow=0.002543, outlet_flow=0.006028
2025-11-27 14:59:08,425 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.8498, sv=1.5000, error=-0.3498, mv=1.3697
2025-11-27 14:59:08,425 - mock_server - DEBUG - valve.py:123 - Valve execute: target=1.3697, current_opening=1.3697, change=-0.043156
2025-11-27 14:59:08,425 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=1.3697, level=1.8475, inlet_flow=0.002465, outlet_flow=0.006024
2025-11-27 14:59:08,425 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.8475, sv=1.5000, error=-0.3475, mv=1.3275
2025-11-27 14:59:08,425 - mock_server - DEBUG - valve.py:123 - Valve execute: target=1.3275, current_opening=1.3275, change=-0.042141
2025-11-27 14:59:08,425 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=1.3275, level=1.8452, inlet_flow=0.002390, outlet_flow=0.006021
2025-11-27 14:59:08,425 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.8452, sv=1.5000, error=-0.3452, mv=1.2864
2025-11-27 14:59:08,425 - mock_server - DEBUG - valve.py:123 - Valve execute: target=1.2864, current_opening=1.2864, change=-0.041132
2025-11-27 14:59:08,425 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=1.2864, level=1.8428, inlet_flow=0.002316, outlet_flow=0.006017
2025-11-27 14:59:08,425 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.8428, sv=1.5000, error=-0.3428, mv=1.2463
2025-11-27 14:59:08,425 - mock_server - DEBUG - valve.py:123 - Valve execute: target=1.2463, current_opening=1.2463, change=-0.040128
2025-11-27 14:59:08,425 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=1.2463, level=1.8404, inlet_flow=0.002243, outlet_flow=0.006013
2025-11-27 14:59:08,425 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.8404, sv=1.5000, error=-0.3404, mv=1.2072
2025-11-27 14:59:08,425 - mock_server - DEBUG - valve.py:123 - Valve execute: target=1.2072, current_opening=1.2072, change=-0.039130
2025-11-27 14:59:08,425 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=1.2072, level=1.8380, inlet_flow=0.002173, outlet_flow=0.006009
2025-11-27 14:59:08,425 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.8380, sv=1.5000, error=-0.3380, mv=1.1690
2025-11-27 14:59:08,425 - mock_server - DEBUG - valve.py:123 - Valve execute: target=1.1690, current_opening=1.1690, change=-0.038138
2025-11-27 14:59:08,425 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=1.1690, level=1.8355, inlet_flow=0.002104, outlet_flow=0.006005
2025-11-27 14:59:08,425 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.8355, sv=1.5000, error=-0.3355, mv=1.1319
2025-11-27 14:59:08,425 - mock_server - DEBUG - valve.py:123 - Valve execute: target=1.1319, current_opening=1.1319, change=-0.037151
2025-11-27 14:59:08,425 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=1.1319, level=1.8330, inlet_flow=0.002037, outlet_flow=0.006001
2025-11-27 14:59:08,425 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.8330, sv=1.5000, error=-0.3330, mv=1.0957
2025-11-27 14:59:08,426 - mock_server - DEBUG - valve.py:123 - Valve execute: target=1.0957, current_opening=1.0957, change=-0.036171
2025-11-27 14:59:08,426 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=1.0957, level=1.8304, inlet_flow=0.001972, outlet_flow=0.005997
2025-11-27 14:59:08,426 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.8304, sv=1.5000, error=-0.3304, mv=1.0605
2025-11-27 14:59:08,426 - mock_server - DEBUG - valve.py:123 - Valve execute: target=1.0605, current_opening=1.0605, change=-0.035197
2025-11-27 14:59:08,426 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=1.0605, level=1.8278, inlet_flow=0.001909, outlet_flow=0.005993
2025-11-27 14:59:08,426 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.8278, sv=1.5000, error=-0.3278, mv=1.0263
2025-11-27 14:59:08,426 - mock_server - DEBUG - valve.py:123 - Valve execute: target=1.0263, current_opening=1.0263, change=-0.034229
2025-11-27 14:59:08,426 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=1.0263, level=1.8252, inlet_flow=0.001847, outlet_flow=0.005988
2025-11-27 14:59:08,426 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.8252, sv=1.5000, error=-0.3252, mv=0.9930
2025-11-27 14:59:08,426 - mock_server - DEBUG - valve.py:123 - Valve execute: target=0.9930, current_opening=0.9930, change=-0.033268
2025-11-27 14:59:08,426 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.9930, level=1.8225, inlet_flow=0.001787, outlet_flow=0.005984
2025-11-27 14:59:08,426 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.8225, sv=1.5000, error=-0.3225, mv=0.9607
2025-11-27 14:59:08,426 - mock_server - DEBUG - valve.py:123 - Valve execute: target=0.9607, current_opening=0.9607, change=-0.032313
2025-11-27 14:59:08,426 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.9607, level=1.8198, inlet_flow=0.001729, outlet_flow=0.005980
2025-11-27 14:59:08,426 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.8198, sv=1.5000, error=-0.3198, mv=0.9293
2025-11-27 14:59:08,426 - mock_server - DEBUG - valve.py:123 - Valve execute: target=0.9293, current_opening=0.9293, change=-0.031365
2025-11-27 14:59:08,426 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.9293, level=1.8171, inlet_flow=0.001673, outlet_flow=0.005975
2025-11-27 14:59:08,426 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.8171, sv=1.5000, error=-0.3171, mv=0.8989
2025-11-27 14:59:08,426 - mock_server - DEBUG - valve.py:123 - Valve execute: target=0.8989, current_opening=0.8989, change=-0.030424
2025-11-27 14:59:08,426 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.8989, level=1.8143, inlet_flow=0.001618, outlet_flow=0.005971
2025-11-27 14:59:08,426 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.8143, sv=1.5000, error=-0.3143, mv=0.8694
2025-11-27 14:59:08,426 - mock_server - DEBUG - valve.py:123 - Valve execute: target=0.8694, current_opening=0.8694, change=-0.029490
2025-11-27 14:59:08,426 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.8694, level=1.8115, inlet_flow=0.001565, outlet_flow=0.005966
2025-11-27 14:59:08,426 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.8115, sv=1.5000, error=-0.3115, mv=0.8408
2025-11-27 14:59:08,426 - mock_server - DEBUG - valve.py:123 - Valve execute: target=0.8408, current_opening=0.8408, change=-0.028563
2025-11-27 14:59:08,426 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.8408, level=1.8087, inlet_flow=0.001514, outlet_flow=0.005962
2025-11-27 14:59:08,426 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.8087, sv=1.5000, error=-0.3087, mv=0.8132
2025-11-27 14:59:08,426 - mock_server - DEBUG - valve.py:123 - Valve execute: target=0.8132, current_opening=0.8132, change=-0.027643
2025-11-27 14:59:08,426 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.8132, level=1.8058, inlet_flow=0.001464, outlet_flow=0.005957
2025-11-27 14:59:08,426 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.8058, sv=1.5000, error=-0.3058, mv=0.7865
2025-11-27 14:59:08,426 - mock_server - DEBUG - valve.py:123 - Valve execute: target=0.7865, current_opening=0.7865, change=-0.026730
2025-11-27 14:59:08,426 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.7865, level=1.8029, inlet_flow=0.001416, outlet_flow=0.005952
2025-11-27 14:59:08,426 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.8029, sv=1.5000, error=-0.3029, mv=0.7607
2025-11-27 14:59:08,427 - mock_server - DEBUG - valve.py:123 - Valve execute: target=0.7607, current_opening=0.7607, change=-0.025825
2025-11-27 14:59:08,427 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.7607, level=1.8000, inlet_flow=0.001369, outlet_flow=0.005948
2025-11-27 14:59:08,427 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.8000, sv=1.5000, error=-0.3000, mv=0.7357
2025-11-27 14:59:08,427 - mock_server - DEBUG - valve.py:123 - Valve execute: target=0.7357, current_opening=0.7357, change=-0.024927
2025-11-27 14:59:08,427 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.7357, level=1.7971, inlet_flow=0.001324, outlet_flow=0.005943
2025-11-27 14:59:08,427 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.7971, sv=1.5000, error=-0.2971, mv=0.7117
2025-11-27 14:59:08,427 - mock_server - DEBUG - valve.py:123 - Valve execute: target=0.7117, current_opening=0.7117, change=-0.024037
2025-11-27 14:59:08,427 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.7117, level=1.7941, inlet_flow=0.001281, outlet_flow=0.005938
2025-11-27 14:59:08,427 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.7941, sv=1.5000, error=-0.2941, mv=0.6885
2025-11-27 14:59:08,427 - mock_server - DEBUG - valve.py:123 - Valve execute: target=0.6885, current_opening=0.6885, change=-0.023154
2025-11-27 14:59:08,427 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.6885, level=1.7911, inlet_flow=0.001239, outlet_flow=0.005933
2025-11-27 14:59:08,427 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.7911, sv=1.5000, error=-0.2911, mv=0.6663
2025-11-27 14:59:08,427 - mock_server - DEBUG - valve.py:123 - Valve execute: target=0.6663, current_opening=0.6663, change=-0.022279
2025-11-27 14:59:08,427 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.6663, level=1.7881, inlet_flow=0.001199, outlet_flow=0.005928
2025-11-27 14:59:08,427 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.7881, sv=1.5000, error=-0.2881, mv=0.6448
2025-11-27 14:59:08,427 - mock_server - DEBUG - valve.py:123 - Valve execute: target=0.6448, current_opening=0.6448, change=-0.021412
2025-11-27 14:59:08,427 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.6448, level=1.7851, inlet_flow=0.001161, outlet_flow=0.005923
2025-11-27 14:59:08,427 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.7851, sv=1.5000, error=-0.2851, mv=0.6243
2025-11-27 14:59:08,427 - mock_server - DEBUG - valve.py:123 - Valve execute: target=0.6243, current_opening=0.6243, change=-0.020553
2025-11-27 14:59:08,427 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.6243, level=1.7820, inlet_flow=0.001124, outlet_flow=0.005918
2025-11-27 14:59:08,427 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.7820, sv=1.5000, error=-0.2820, mv=0.6046
2025-11-27 14:59:08,427 - mock_server - DEBUG - valve.py:123 - Valve execute: target=0.6046, current_opening=0.6046, change=-0.019702
2025-11-27 14:59:08,427 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.6046, level=1.7789, inlet_flow=0.001088, outlet_flow=0.005913
2025-11-27 14:59:08,427 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.7789, sv=1.5000, error=-0.2789, mv=0.5857
2025-11-27 14:59:08,427 - mock_server - DEBUG - valve.py:123 - Valve execute: target=0.5857, current_opening=0.5857, change=-0.018859
2025-11-27 14:59:08,427 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.5857, level=1.7758, inlet_flow=0.001054, outlet_flow=0.005908
2025-11-27 14:59:08,427 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.7758, sv=1.5000, error=-0.2758, mv=0.5677
2025-11-27 14:59:08,427 - mock_server - DEBUG - valve.py:123 - Valve execute: target=0.5677, current_opening=0.5677, change=-0.018025
2025-11-27 14:59:08,427 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.5677, level=1.7727, inlet_flow=0.001022, outlet_flow=0.005903
2025-11-27 14:59:08,427 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.7727, sv=1.5000, error=-0.2727, mv=0.5505
2025-11-27 14:59:08,427 - mock_server - DEBUG - valve.py:123 - Valve execute: target=0.5505, current_opening=0.5505, change=-0.017198
2025-11-27 14:59:08,427 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.5505, level=1.7696, inlet_flow=0.000991, outlet_flow=0.005898
2025-11-27 14:59:08,427 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.7696, sv=1.5000, error=-0.2696, mv=0.5341
2025-11-27 14:59:08,427 - mock_server - DEBUG - valve.py:123 - Valve execute: target=0.5341, current_opening=0.5341, change=-0.016380
2025-11-27 14:59:08,427 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.5341, level=1.7665, inlet_flow=0.000961, outlet_flow=0.005892
2025-11-27 14:59:08,427 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.7665, sv=1.5000, error=-0.2665, mv=0.5186
2025-11-27 14:59:08,427 - mock_server - DEBUG - valve.py:123 - Valve execute: target=0.5186, current_opening=0.5186, change=-0.015570
2025-11-27 14:59:08,427 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.5186, level=1.7633, inlet_flow=0.000933, outlet_flow=0.005887
2025-11-27 14:59:08,427 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.7633, sv=1.5000, error=-0.2633, mv=0.5038
2025-11-27 14:59:08,427 - mock_server - DEBUG - valve.py:123 - Valve execute: target=0.5038, current_opening=0.5038, change=-0.014768
2025-11-27 14:59:08,427 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.5038, level=1.7602, inlet_flow=0.000907, outlet_flow=0.005882
2025-11-27 14:59:08,427 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.7602, sv=1.5000, error=-0.2602, mv=0.4898
2025-11-27 14:59:08,427 - mock_server - DEBUG - valve.py:123 - Valve execute: target=0.4898, current_opening=0.4898, change=-0.013975
2025-11-27 14:59:08,427 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.4898, level=1.7570, inlet_flow=0.000882, outlet_flow=0.005877
2025-11-27 14:59:08,427 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.7570, sv=1.5000, error=-0.2570, mv=0.4766
2025-11-27 14:59:08,427 - mock_server - DEBUG - valve.py:123 - Valve execute: target=0.4766, current_opening=0.4766, change=-0.013191
2025-11-27 14:59:08,427 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.4766, level=1.7538, inlet_flow=0.000858, outlet_flow=0.005871
2025-11-27 14:59:08,427 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.7538, sv=1.5000, error=-0.2538, mv=0.4642
2025-11-27 14:59:08,428 - mock_server - DEBUG - valve.py:123 - Valve execute: target=0.4642, current_opening=0.4642, change=-0.012415
2025-11-27 14:59:08,428 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.4642, level=1.7506, inlet_flow=0.000836, outlet_flow=0.005866
2025-11-27 14:59:08,428 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.7506, sv=1.5000, error=-0.2506, mv=0.4526
2025-11-27 14:59:08,428 - mock_server - DEBUG - valve.py:123 - Valve execute: target=0.4526, current_opening=0.4526, change=-0.011648
2025-11-27 14:59:08,428 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.4526, level=1.7474, inlet_flow=0.000815, outlet_flow=0.005861
2025-11-27 14:59:08,428 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.7474, sv=1.5000, error=-0.2474, mv=0.4417
2025-11-27 14:59:08,428 - mock_server - DEBUG - valve.py:123 - Valve execute: target=0.4417, current_opening=0.4417, change=-0.010889
2025-11-27 14:59:08,428 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.4417, level=1.7441, inlet_flow=0.000795, outlet_flow=0.005855
2025-11-27 14:59:08,428 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.7441, sv=1.5000, error=-0.2441, mv=0.4315
2025-11-27 14:59:08,428 - mock_server - DEBUG - valve.py:123 - Valve execute: target=0.4315, current_opening=0.4315, change=-0.010140
2025-11-27 14:59:08,428 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.4315, level=1.7409, inlet_flow=0.000777, outlet_flow=0.005850
2025-11-27 14:59:08,428 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.7409, sv=1.5000, error=-0.2409, mv=0.4221
2025-11-27 14:59:08,428 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.4221, level=1.7377, inlet_flow=0.000760, outlet_flow=0.005844
2025-11-27 14:59:08,428 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.7377, sv=1.5000, error=-0.2377, mv=0.4135
2025-11-27 14:59:08,428 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.4135, level=1.7344, inlet_flow=0.000744, outlet_flow=0.005839
2025-11-27 14:59:08,428 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.7344, sv=1.5000, error=-0.2344, mv=0.4055
2025-11-27 14:59:08,428 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.4055, level=1.7312, inlet_flow=0.000730, outlet_flow=0.005833
2025-11-27 14:59:08,428 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.7312, sv=1.5000, error=-0.2312, mv=0.3983
2025-11-27 14:59:08,428 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.3983, level=1.7279, inlet_flow=0.000717, outlet_flow=0.005828
2025-11-27 14:59:08,428 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.7279, sv=1.5000, error=-0.2279, mv=0.3918
2025-11-27 14:59:08,428 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.3918, level=1.7247, inlet_flow=0.000705, outlet_flow=0.005823
2025-11-27 14:59:08,428 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.7247, sv=1.5000, error=-0.2247, mv=0.3859
2025-11-27 14:59:08,428 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.3859, level=1.7214, inlet_flow=0.000695, outlet_flow=0.005817
2025-11-27 14:59:08,428 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.7214, sv=1.5000, error=-0.2214, mv=0.3808
2025-11-27 14:59:08,428 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.3808, level=1.7182, inlet_flow=0.000685, outlet_flow=0.005812
2025-11-27 14:59:08,428 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.7182, sv=1.5000, error=-0.2182, mv=0.3763
2025-11-27 14:59:08,428 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.3763, level=1.7149, inlet_flow=0.000677, outlet_flow=0.005806
2025-11-27 14:59:08,428 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.7149, sv=1.5000, error=-0.2149, mv=0.3725
2025-11-27 14:59:08,428 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.3725, level=1.7116, inlet_flow=0.000671, outlet_flow=0.005801
2025-11-27 14:59:08,428 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.7116, sv=1.5000, error=-0.2116, mv=0.3694
2025-11-27 14:59:08,428 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.3694, level=1.7084, inlet_flow=0.000665, outlet_flow=0.005795
2025-11-27 14:59:08,428 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.7084, sv=1.5000, error=-0.2084, mv=0.3669
2025-11-27 14:59:08,428 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.3669, level=1.7051, inlet_flow=0.000660, outlet_flow=0.005789
2025-11-27 14:59:08,428 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.7051, sv=1.5000, error=-0.2051, mv=0.3651
2025-11-27 14:59:08,428 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.3651, level=1.7018, inlet_flow=0.000657, outlet_flow=0.005784
2025-11-27 14:59:08,428 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.7018, sv=1.5000, error=-0.2018, mv=0.3639
2025-11-27 14:59:08,428 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.3639, level=1.6986, inlet_flow=0.000655, outlet_flow=0.005778
2025-11-27 14:59:08,429 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.6986, sv=1.5000, error=-0.1986, mv=0.3633
2025-11-27 14:59:08,429 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.3633, level=1.6953, inlet_flow=0.000654, outlet_flow=0.005773
2025-11-27 14:59:08,429 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.6953, sv=1.5000, error=-0.1953, mv=0.3633
2025-11-27 14:59:08,429 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.3633, level=1.6920, inlet_flow=0.000654, outlet_flow=0.005767
2025-11-27 14:59:08,429 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.6920, sv=1.5000, error=-0.1920, mv=0.3640
2025-11-27 14:59:08,429 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.3640, level=1.6888, inlet_flow=0.000655, outlet_flow=0.005762
2025-11-27 14:59:08,429 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.6888, sv=1.5000, error=-0.1888, mv=0.3652
2025-11-27 14:59:08,429 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.3652, level=1.6856, inlet_flow=0.000657, outlet_flow=0.005756
2025-11-27 14:59:08,429 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.6856, sv=1.5000, error=-0.1856, mv=0.3670
2025-11-27 14:59:08,429 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.3670, level=1.6823, inlet_flow=0.000661, outlet_flow=0.005751
2025-11-27 14:59:08,429 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.6823, sv=1.5000, error=-0.1823, mv=0.3695
2025-11-27 14:59:08,429 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.3695, level=1.6791, inlet_flow=0.000665, outlet_flow=0.005745
2025-11-27 14:59:08,429 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.6791, sv=1.5000, error=-0.1791, mv=0.3724
2025-11-27 14:59:08,429 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.3724, level=1.6759, inlet_flow=0.000670, outlet_flow=0.005740
2025-11-27 14:59:08,429 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.6759, sv=1.5000, error=-0.1759, mv=0.3760
2025-11-27 14:59:08,429 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.3760, level=1.6726, inlet_flow=0.000677, outlet_flow=0.005734
2025-11-27 14:59:08,429 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.6726, sv=1.5000, error=-0.1726, mv=0.3800
2025-11-27 14:59:08,429 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.3800, level=1.6694, inlet_flow=0.000684, outlet_flow=0.005729
2025-11-27 14:59:08,429 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.6694, sv=1.5000, error=-0.1694, mv=0.3847
2025-11-27 14:59:08,429 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.3847, level=1.6662, inlet_flow=0.000692, outlet_flow=0.005723
2025-11-27 14:59:08,429 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.6662, sv=1.5000, error=-0.1662, mv=0.3898
2025-11-27 14:59:08,429 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.3898, level=1.6630, inlet_flow=0.000702, outlet_flow=0.005718
2025-11-27 14:59:08,429 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.6630, sv=1.5000, error=-0.1630, mv=0.3955
